mu,ar1,omega,alpha1,beta1,shape,tick,ma1,gamma1,alpha2,eta11,eta21,skew,ar2,ar3,gamma2,beta2,ma2,ma3,ar4,ar5,label
0.00109621764738438,,4.00223020664634e-12,7.33299129244748e-06,0.998529519539738,3.69070780315652,APH,,,,,,1.1473119330666,,,,,,,,,2012
0.00138169443485159,0.0028698911573086,0.000216972307286534,5.67015181838322e-14,8.56004658245609e-07,4.8414390375052,APTV,,0.131339736565281,0.114232115915685,,,,,,0.453027249909001,,,,,,2012
0.000345359268149745,,7.51318446869441e-06,0.105841490783279,0.81857395502615,19.2690404304427,ARE,,,,,,,,,,,,,,,2012
5.03204649837921e-05,,1.13404884726259e-14,0.0012381045325498,0.216023437780034,21.977530943763,ATO,,-0.0623955055857625,,,,,,,,0.812711537776107,,,,,2012
-0.000248865123114962,,8.19031171289315e-07,0.0192780329679716,0.000709457825617118,5.31066113806299,ATVI,,,0.087976965475705,0.996270519560537,0.000108128788073843,,,,,0.805772252448169,,,,,2012
0.00101686865508849,,1.42164594410471e-07,0.0145688204486563,0.915169019651349,10.7749277714075,AVB,,-0.132600769102831,0.0161672659533194,,,,,,0.23296210429735,,,,,,2012
0.000136455751428195,,1.6716668032474e-05,0.00520560547688466,0.964786623057217,3.62438379784044,AVGO,,,,,,,,,,,,,,,2012
0.000678696299692353,,6.36614743949037e-14,3.35794108219732e-05,0.998479339680667,4.86883766179672,AVY,,,,,,,,,,,,,,,2012
0.000641470439986567,,5.33720110632831e-07,0.00395161036356114,0.999957328492249,10.7623383519971,AWK,,-0.0235078797156096,,,,,,,,,,,,,2012
0.000167966455893579,-0.967626284524303,3.93369971159286e-07,1.31369235769876e-05,0.998758667334497,3.91092474747551,AXON,0.923558158903249,,,,,,,,,,,,,,2012
0.000955380728867832,,1.16773991597671e-07,3.43291199596962e-08,0.998999898583953,19.4009795598527,AXP,,,,,,,,,,,,,,,2012
0.000480110775422776,,3.44053441533911e-05,0.23347413912297,0.550003624139549,3.67491061362962,AZO,,,,,,,,,,,,,,,2012
1.88294812251557e-05,,3.8797758140873e-06,0.0190207046952449,0.956983423855665,4.09495148355645,BA,,,,,,,,,,,,,,,2012
0.00251254011963731,-0.540468165956197,2.23239383700495e-12,0.0113399811085251,0.986304815640969,11.4880608735134,BAC,0.474174804685451,,,,,,0.0180356168378232,0.119320543214534,,,,,,,2012
0.000477098018478559,,1.14040015216854e-07,2.48165268772965e-05,0.998891457028639,4.66940742592907,BALL,,,,,,,,,,,,,,,2012
0.00109350203265276,-0.206105590394006,1.26619740276447e-07,2.60282215522143e-09,0.998999972283554,4.17545109577747,BAX,0.234483727098802,,,,,,-0.986795018867988,,,,1.0004206187822,,,,2012
0.0012060750408392,0.0613647446383516,1.39650528771703e-06,0.000370306823553391,0.993895306618763,10.2461225462431,BBWI,,,,,,,,,,,,,,,2012
-0.00147751603652987,,1.53758203100525e-05,2.95591658559124e-08,2.64705308316926e-08,2.60214746642246,BBY,,0.0298398584747504,,,,,,,,0.984079957958849,,,,,2012
0.00052698680005014,,3.16795498566404e-08,2.02666160905566e-07,0.998999610304464,6.05857839813846,BDX,,,,,,,,,,,,,,,2012
0.000794707125443036,0.848574549952081,2.41246519106274e-14,0.0199745181317294,0.976872982240489,6.86683168145554,BEN,-0.817321572908479,,,,,,-0.396230716183498,-0.0447778540257933,,,0.467906247643173,-0.128353580245911,,,2012
0.000781377434914099,0.0294562281448013,6.0592850889451e-06,0.0372063578771157,0.917814506067512,8.44384572946931,BG,,,,,,,,,,,,,,,2012
0.000817974508986886,0.0600690488728201,2.22207733507787e-07,1.32884131763723e-08,0.998999959034901,5.83349423453047,BIIB,,,,,,,,,,,,,,,2012
-0.000320717508304962,,7.22737529939547e-13,0.000100830326887076,0.998270471260506,5.08881540980738,BIO,,,,,,,,,,,,,,,2012
0.00100397236747295,,1.47722632293125e-12,0.000857869130244672,0.997688662665843,11.3878588848167,BK,,,,,,,,,,,,,,,2012
0.000993280752473583,,1.23198025167583e-12,2.09266267136333e-06,0.998504190938689,3.65418667422399,BKNG,,,,,,,,,,,,,,,2012
0.00106970313838216,,2.21999237944843e-06,0.029761068264858,0.955821897313619,17.9891121530043,BLK,,,,,,,,,,,,,,,2012
0.000310543449649563,,1.67222284678521e-07,1.19087165532189e-09,0.998999851349777,3.18828270485893,BMY,,,,,,,,,,,,,,,2012
-0.000169091801090434,,3.52979205441788e-05,1.66537935906234e-08,2.6628226715747e-11,26.7215754019908,BR,,,0.129786489844625,,,0.866605544310737,,,,0.557195368542971,,,,,2012
0.000687718363110375,-0.108383642147234,9.5441030449806e-08,0.0013991335410418,0.163417039606684,37.7938140977342,BRK.B,,-0.0782472427712084,,,,1.14766340157397,,,,0.872238560490852,,,,,2012
0.000127580323630339,,4.36655276569775e-09,0.000431755609214352,0.998560161469577,8.65348801856215,BRO,,,,,,,,,,,,,,,2012
0.000262443499685533,,1.83980351133502e-06,3.09415029287169e-07,0.9999997260837,7.233672711252,BSX,,0.146273280602708,2.74195170134814e-07,,,,,,-0.161152987656218,,,,,,2012
0.000396138010273134,,1.81033861216483e-07,1.44753904312278e-10,0.998999984211405,5.57381670824863,BWA,,,,,,,,,,,,,,,2012
0.000501023322338145,0.0653819541408782,1.69723046313158e-07,1.01784307199717e-07,0.998999643469837,8.28729992893579,BX,,,,,,,,,,,,,,,2012
0.000365764544767808,0.0956204814322268,5.90884097898054e-06,0.105361704543546,0.832632252697617,25.1578462128875,BXP,,,,,,,-0.0773983612460828,,,,,,,,2012
0.00154646869128984,0.00367928093194015,2.94633374787772e-12,0.00138817434487673,0.997428701906568,11.5051929619475,C,,,,,,,,,,,,,,,2012
3.66676122551919e-05,,2.85477292455032e-07,2.04091816609611e-05,0.998610669804255,2.91915201804927,CAG,,,,,,,,,,,,,,,2012
0.000328685793766071,,6.53102575955163e-08,3.46214287170105e-07,0.998999398679539,13.2894456383747,CAH,,,,,,,,,,,,,,,2012
0.000409557180793535,0.0741047707037895,2.12653032543232e-05,0.0341064695662691,0.887223801256334,18.3325253949848,CAT,,,,,,,,,,,,,,,2012
0.000651073038630639,,1.22829174210697e-05,0.0878393474408718,0.814881006850014,6.8888354207225,CB,,,,,,,,,,,,,,,2012
0.000422626571668675,,5.18543960338091e-07,0.0155234753683602,0.978395745668094,4.26494797044941,CBOE,,,,,,,,,,,,,,,2012
0.000220057438219751,0.092504046951204,1.33988192981577e-07,0.172859258944078,0.349228694215853,23.1045530964568,CBRE,,,0.183384100765512,0.99985654024798,0.0279240798590458,,,,,,,,,,2012
0.0017207168345949,,3.03204249497985e-07,8.63560207546007e-06,0.998826887748849,3.84890946817019,CCI,,,,,,,,,,,,,,,2012
0.00076788044093445,0.816469245127684,1.95606740121193e-06,0.000530696975492926,0.988928381454977,4.89242996761933,CCL,-0.842977694655412,,,,,,,,,,-0.0756909294175262,,,,2012
0.000673848058789078,0.0929827939400533,9.24844201760637e-06,0.0648981055891797,0.894348237004535,8.74027003824738,CDNS,,,,,,,-0.115746907878287,-0.0444601666388775,,,,,-0.0208385278465495,,2012
0.000115119553550175,,1.34545850714796e-07,9.88286553213131e-09,0.99899997473871,12.7974970737676,CE,,,,,,1.20086567006219,,,,,,,,,2012
0.00127368310573988,-0.0545382906069166,8.30610648107577e-06,0.0409280714620009,0.937817222040722,13.9678653152143,CF,,,,,,,-0.106523765692913,,,,,,,,2012
0.000777223635370004,0.40267713096133,7.99870534399907e-08,2.32397250202278e-07,0.195016349411246,4.37202782591035,CHD,-0.419717250709207,,,,,,-0.983881763274139,,,0.803982580699839,1.01825812316149,,,,2012
0.000475348676967906,,4.84330085671073e-08,4.78680144171921e-10,0.998999898934866,3.89439946403908,CHRW,,,,,,,,,,,,,,,2012
0.000882058140629874,,5.32416885799192e-07,9.0081694289612e-05,0.997883747696652,4.89262214203432,CHTR,0.184103570028474,,,,,,,,,,,,,,2012
0.000599091146084684,-0.0605050564426025,3.09956061945178e-05,8.15083429944596e-21,0.712575611665357,7.33801580252442,CI,,0.2660340332447,,,,,,,,,,,,,2012
0.00114827474189828,,1.78059700644415e-08,6.77608017723187e-10,0.0315559907327595,59.9997543109685,CINF,,,,,,1.0179799358851,,,,0.967443998811876,,,,,2012
0.000625739506489835,0.876890545147968,7.21141646013995e-08,5.85825838466529e-08,0.998999902052448,7.07968878589205,CL,-0.934491506691366,,,,,,,,,,,,,,2012
0.00059148631728454,-0.378269265414944,7.94066572045625e-08,0.0162233243106609,0.530779228232813,8.08499690262035,CLX,0.37830276161676,,0.0176825072434395,0.998033628739371,0.00476270883740879,,,,,,0.0751127563251997,-0.162304767130095,,,2012
0.000368349498240548,0.915506437956652,5.43565147608671e-12,8.99211004245683e-05,0.0201856747218009,7.83093118986782,CMA,-0.955624757405904,,0.0140928089852052,,,,,,,0.961540951085671,,,,,2012
0.00164038743796524,0.0468666222051799,1.49352502381391e-07,1.93748898952448e-06,0.998995392216247,8.58202093373432,CMCSA,,,,,,,,,,,,,,,2012
4.92830314249758e-05,-0.298049215017931,9.94985343462552e-10,0.00612423679500927,0.99106467599011,6.61420973937688,CME,0.570627641880641,,,,,,-0.508038550400389,,,,0.523603023084849,,,,2012
0.00227614131752651,,2.04963121799509e-05,2.13409277703401e-08,0.99899997400048,2.10000300258886,CMG,,,,,,,,,,,,,,,2012
0.000642916816386491,,0.000108715322032984,0.0805028526705658,0.668452703437874,6.50367488388713,CMI,,,,,,,,,,,,,,,2012
0.000536225329017853,,6.21617590384371e-08,1.43220497892486e-06,0.99899723019556,18.0221752322768,CMS,,,,,,,,,,,,,,,2012
5.03265450420163e-05,-0.908714732186291,4.26493095403747e-05,0.211088077070918,0.0342468484687348,2.44014083793268,CNC,0.879131932338177,,,0.976857957401631,0.0342468347653062,,,,,,,,,,2012
-0.00011865875248664,,1.96389013141824e-08,2.66875793497183e-05,0.998968157172749,9.29031393824296,CNP,,,,,,,,,,,,,,,2012
0.00093367905286644,0.911295705847743,8.03753907761503e-12,0.00046883430198681,0.998399412408191,10.3365785880096,COF,-0.946898110623763,,,,,,,,,,,,,,2012
0.000475214936624901,,2.19146929186365e-07,8.99198762799694e-10,0.998999953327427,5.20204624424233,COO,,,,,,,,,,,,,,,2012
0.000471790124158943,,1.77378503495932e-05,0.184673855912849,0.261125491793671,99.9997769709355,COP,,,,,,,,,,0.412186188527699,,,,,2012
0.000705585960578806,-0.0817722306179585,7.18391778226746e-14,0.00091901379535609,0.997996193710339,19.0952852465598,COR,,,,,,,,,,,,,,,2012
0.000747870265709294,,1.62193558138728e-07,1.50866286672175e-07,0.998999733778999,5.42787834456773,COST,,,,,,,,,,,,,,,2012
0.000195431298510887,1.06094657683038,2.5862222754222e-08,1.25043641451195e-08,0.998999979625579,6.35363332680402,CPB,-1.01046900510072,,,,,,-0.674284150529578,0.0108809159682245,,,0.645441204890659,,-0.0714858885039243,,2012
0.000259611756073592,,1.46762961537477e-07,2.26885547771055e-08,0.998999973750877,4.15419022255498,CPRT,0.223143907873645,,,,,,,,,,,,,,2012
0.000568133567951784,,4.76341082674064e-06,0.0608790022219112,0.887478458209932,12.1262260080633,CPT,,,,,,,,,,,,,,,2012
0.00598306781281297,0.998850379104824,0.00014112061850787,0.146920731161964,0.363856791505216,3.8619777593465,CRL,-1.09993657355953,,5.71166719720136e-08,,,,,,,,-0.100313366456818,0.176160921151404,,,2012
0.00123452941092566,,4.49089096814708e-06,0.0262642776339251,0.963959508423696,4.10996158275712,CRM,,,,,,,,,,,,,,,2012
0.000155494647793103,,4.86142932424202e-06,3.03196120334556e-05,0.98694746152351,2.82170830343932,CSCO,,,,,,,,,,,,,,,2012
0.000762241878329017,0.724990697506917,3.01054555046307e-07,8.73233792569097e-09,0.998999954907963,4.67947767468725,CSGP,-0.719144875839462,,,,,,,,,,-0.0243608027166525,,,,2012
-0.000361095010920009,0.694267367422098,3.87731107333882e-12,0.000443575286034694,0.997851459500761,7.10815958435248,CSX,-0.667027879879881,,,,,,,,,,-0.0623929813748603,-0.0559967144212775,,,2012
0.00228887035856014,0.125872967101566,5.6449092428339e-08,6.38577507512836e-07,0.998994631450088,6.16465882887258,CTAS,-0.180633724088079,,,,,,0.862494020723511,,,,-0.874711900118057,,,,2012
0.000532234242998523,,1.18333771439759e-11,0.0187668536963522,0.97758783120828,6.07126714060946,CTRA,,,,,,,,,,,,,,,2012
0.000329086675501128,,8.22179373643554e-06,0.0118008255166995,0.962332891496266,3.00788959428297,CTSH,,,,,,,,,,,,,,,2012
0.000758169962712922,,5.5168597577554e-09,2.7285569864021e-09,0.998999968091368,6.70743130796024,CVS,,,,,,,,,,,,,,,2012
0.000639521294137836,-0.00486976424585174,7.10568444500002e-06,0.0486296930911051,0.893949739966459,7.09942754467904,CVX,,,,,,,,,,,,,,,2012
-0.000196763723091203,0.76770229026045,2.28831522521256e-07,1.47481862593514e-07,0.00133172448071177,6.87403046627364,D,-0.795590294138518,,0.0162031596152937,,,,,,,0.981463706164576,,,,,2012
0.00242695748900169,,1.72642731719614e-05,0.01390994783942,0.954035301587626,6.24334591152283,DAL,,,0.00209168695651396,,,,,,,,,,,,2012
0.000448247487494384,,1.95889028458509e-08,1.16943913946911e-10,0.998999954407051,6.91399834045676,DD,,,,,,,,,,,,,,,2012
0.00127934161704304,-0.308438605679432,4.28602584509944e-06,0.0272289527705712,0.953454527768609,4.51633630506187,DE,0.35300217373554,,,,,,,,,,-0.117251544251637,,,,2012
0.00193610429630378,,2.91413127343055e-07,1.21991746777093e-10,0.998999960986281,5.05244653871542,DFS,-0.0552039110039071,,,,,,,,,,-0.0993763357642953,-0.122582659857356,,,2012
0.000628531008415051,,3.82750336020847e-07,1.89516525713547e-07,0.998999806817817,5.18727003343197,DG,,,,,,,,,,,,,,,2012
0.00011664822625763,,7.78540208716387e-08,1.43075373607509e-08,0.998999964855832,4.48771312063588,DGX,,,,,,,,,,,,,,,2012
0.00183163073835134,,3.52718682701414e-07,6.00373333188928e-08,0.998999731762689,28.9868682673536,DHI,,,,,,,,,,,,,,,2012
0.000730228204060343,-0.0893581990067554,1.38828098109821e-07,2.49558847277305e-09,0.998999976558253,5.80445477270408,DHR,,,,,,,,,,,,,,,2012
0.00116969030322788,1.57864081769661,7.04807692659105e-08,7.08826799335144e-09,0.99899998200943,6.48228726450705,DIS,-1.6494440962614,,,,,,-0.810138106374978,,,,0.818228720879486,,,,2012
0.000641315789362134,,2.41900832638711e-05,0.114931950846801,0.719761530305154,6.14553113244326,DLR,,,,,,,,,,,,,,,2012
0.000821513887910339,,6.36861648227596e-06,0.0632338590722703,0.918401440945757,5.18283195209135,DLTR,,,,,,,,,,,,,,,2012
0.000981369700824182,,2.47258196533544e-05,2.35676351081355e-08,0.059535621988648,20.2950032194265,DOV,,,0.1670284018713,,,,,,,0.653088004623791,,,,,2012
0.00111451882205902,,1.81891600130983e-11,0.0111397553395631,0.984114952017101,3.85275096863697,DPZ,,,,,,,,,,,,,,,2012
-9.42794221284567e-05,,6.47305088452685e-08,3.06093454540331e-09,0.998999904738128,4.29158512567972,DRI,,,,,,,,,,,,,,,2012
0.000832600644634159,,1.40418276485304e-07,0.00218368494017288,0.987920945505201,8.63361895711147,DTE,,-0.139444902552857,0.00206904193532556,,,,,,0.14973312580614,,,,,,2012
7.30202741669822e-05,0.0428304865414984,1.65865064559446e-07,8.66981903365299e-06,0.636465081285602,5.00425785503077,DUK,,,,,,,,,,0.362514648843467,,,,,2012
0.00161265904985957,-0.10329925660915,1.05618927587204e-05,0.0939004930288916,0.0333898942165076,5.16997360150401,DVA,,,,,,,,,,0.810206208805975,,,,,2012
-0.000952441443795064,0.0245139290898553,5.61184451426442e-06,0.000986568905876909,0.99997326303217,7.93490129703499,DVN,,-0.178974429660229,0.000157581888819199,,,1.23005890602703,,,0.133235131289908,,,,,,2012
0.000473573215250092,1.38424179168005,1.74145274409749e-12,0.00198559586658228,0.996598812694113,4.8971072335498,DXCM,-1.24879673368995,,,,,,-0.903262516324589,,,,0.648169075931597,0.205299501855689,,,2012
-0.0017333254088414,,4.74408284932574e-07,4.1340002233565e-10,0.99899994215602,10.2911318138724,EA,,,,,,,,,,,,,,,2012
0.00121782434902086,-0.0451942359712871,1.78531745879387e-07,7.05597129015349e-09,0.998999964764882,5.44076114425964,EBAY,,,,,,,-0.110787511847031,-0.121733555285472,,,,,,,2012
0.000858143375558833,,2.38228396996712e-06,2.89794226067816e-07,0.996184222355927,2.40145881759794,ECL,,,,,,,,,,,,,,,2012
-7.80842457958576e-05,-0.831177346213494,8.3436548299649e-08,6.93029172671682e-06,0.998989930759696,5.1152542796968,ED,0.832111498522959,,,,,,0.068538631132957,,,,,,,,2012
0.001210637451482,0.814638180922018,1.20473396135182e-07,2.03537858736858e-06,0.99899706021845,4.41688133039433,EFX,-0.921469369499784,,,,,,,,,,,,,,2012
0.0011068972533775,,6.33751488399159e-08,2.60578477484096e-07,0.998999475885257,11.4749351481058,EG,,,,,,,,,,,,,,,2012
0.000405107822378022,1.37641614505697,1.05681752319437e-14,0.000452730854104759,0.666257934864323,18.695262515909,EIX,-1.40688310451965,-0.0239774361740189,,,,,-0.910258230047643,,,0.343862928599174,0.993137239570004,-0.114494234879246,,,2012
0.000250197517947924,,2.84065399009798e-05,0.0469298986804926,0.833930991090333,4.50449178648608,EL,,,,,,,,,,,,,,,2012
-0.000379221874709128,,1.8491855314423e-06,3.64026307083518e-06,0.994034884148431,3.74455288712023,ELV,,,,,,,,,,,,,,,2012
0.00196283228196246,,3.54798631069202e-05,0.0910430284899797,0.818824972827325,5.75228189396192,EMN,,,,,,,,,,,,,,,2012
0.000611852825120917,,9.96965457014895e-10,1.36077807704255e-09,0.998999998436014,6.49615860154692,EMR,,,,,,,,,,,,,,,2012
0.000896071544588916,,2.37165688028483e-05,0.039478739138548,0.892641724983915,6.92786681830331,EOG,,,,,,,,,,,,,,,2012
0.00207232947872836,-0.353713068285614,1.36087051371431e-05,0.0244185239483248,0.947180956268712,3.32448086536455,EQIX,0.382011085230436,,,,,,-0.0257767874492831,-0.0981152175860739,,,,,,,2012
1.35783572359227e-05,,4.20059981754659e-08,3.04615838282072e-07,0.998999571060076,20.3429511261215,EQR,,,,,,,,,,,,,,,2012
0.000419972802866009,,5.82026447452894e-08,7.39415050385808e-08,0.998999907333612,11.8505602172413,EQT,,,,,,,,,,,,,,,2012
0.000477384924561279,0.948978397753019,4.28914760825877e-08,1.28414683623181e-08,0.998999985562339,23.235507962872,ES,-0.999999986672555,,,,,,,,,,,,,,2012
3.18899795386568e-05,,2.3707959193058e-06,0.0436582625663779,0.92846394245759,6.94846246340856,ESS,,,,,,,,,,,,,,,2012
0.000305714021771814,0.0788134092902928,9.24888989613441e-06,5.00133863367309e-08,0.922628318692915,6.15583562349713,ETN,,0.0934015719415121,,,,,,,,,,,,,2012
-0.000299353647383443,,1.95784327923636e-07,7.00210350273498e-09,0.357932400945487,5.12220140209486,ETR,,,0.00724766353826181,,,,,,,0.633819920539724,,,,,2012
5.10996438339059e-07,-0.606291918317763,4.60094989199602e-12,3.95315095422603e-06,0.997454876968049,2.64883673256045,EW,0.474366465787003,,,,,,,,,,,,,,2012
-0.00097157614871139,0.550383420814188,7.63397706443397e-08,0.13580629743739,0.164079619302479,5.20714900701313,EXC,-0.479030079635825,,,0.999032131953798,0.00969203605261727,,,,,,,,,,2012
-0.000123648624407657,,2.15512358227104e-08,1.3653623523413e-07,0.998999791726936,7.54799485783421,EXPD,,,,,,,,,,,,,,,2012
0.000587130300665565,,1.66912215468884e-06,3.78247719235739e-05,0.997467896376574,2.91446406951612,EXPE,,,,,,,,,,,,,,,2012
0.00147483608144842,,2.79367753877246e-06,0.0644129690912592,0.91513890654037,7.77998133823018,EXR,,,,,,,,,,,,,,,2012
0.000737277674052817,0.166149077797535,1.14144297957286e-07,6.0192967559174e-09,0.998999934092254,6.67320529296631,F,,,,,,,,,,,,,,,2012
0.00105970956443736,,1.08150008825128e-05,0.0631948420416061,0.935804833603435,2.70941982889115,FAST,,,,,,,,,,,,,,,2012
-0.000681619102082408,0.107259524325936,9.82901901083972e-08,1.45444496950491e-08,0.998999803511312,4.44297883997882,FCX,,,,,,,,,,,,,,,2012
5.46852344772081e-06,,4.82436224825577e-12,2.10462800171447e-05,0.998783563552874,3.54838829505177,FDS,,,,,,,,,,,,,,,2012
0.000331669971252746,,2.85667530423037e-08,1.19512816090973e-08,0.998999972873643,10.0695812991768,FDX,,,,,,,,,,,,,,,2012
0.000292429885688569,0.219793826129032,1.39295408922381e-07,1.05628086826203e-05,0.99865018410137,3.98818045479467,FE,-0.189862087578755,,,,,,,,,,,,,,2012
0.000424058428725455,,1.72975536173262e-05,0.0463558977761217,0.939381423873857,3.37477843537361,FFIV,,,,,,,,,,,,,,,2012
0.0012296433089018,,2.54078079816069e-05,0.0912441231700193,0.656815459573198,6.28353530978054,FI,,,,,,,,,,,,,,,2012
0.00101274076528274,-0.978234016055928,3.06491060855789e-06,9.54136293901856e-06,0.999968889727937,3.79657857259352,FICO,0.849437806163353,0.0550201735650973,1.10343283948546e-05,,,,,,-0.0710480711255094,,-0.105084334498687,,,,2012
0.00125815746753429,,1.19043043882635e-07,1.85635006557666e-08,0.998999971655448,5.40276428390984,FIS,,,,,,,,,,,,,,,2012
0.00119678119691256,0.611817350941183,4.42254913464407e-06,0.0370764366545186,0.942307585692354,6.44023791922957,FITB,-0.716080604440013,,,,,,,,,,,,,,2012
0.00256087798213909,,9.10262291002636e-07,7.71969614016596e-05,0.99642439163668,3.76646407093618,FLT,,,,,,,,,,,,,,,2012
0.00118201680129621,,7.89974218532577e-06,0.0228341680615113,0.943085097649021,14.0297013237406,FMC,,,,,,,,,,,,,,,2012
0.000896358548877949,,6.57105002075503e-06,0.1012867709189,0.802180141056225,12.7913569405964,FRT,,,,,,,,,,,,,,,2012
-0.000187863106544798,,3.78511380784023e-12,3.03870245382214e-06,0.998895533006113,7.20897087548169,FSLR,,,,,,,,,,,,,,,2012
0.000122080236922277,0.115910558773029,1.13769862170431e-11,5.87984781634481e-06,0.998095364854921,3.95569202476216,FTNT,,,,,,0.943040002965799,-0.0765862770492896,,,,,,,,2012
0.000345875807212777,0.0638244604097553,2.17692191106315e-07,5.33856677943362e-08,0.998999897083153,6.34980273981966,GD,,,,,,,,,,,,,,,2012
