mu,omega,alpha1,beta1,shape,tick,beta2,ar1,ma1,ar2,ar3,ar4,ma2,alpha2,gamma1,gamma2,skew,eta11,eta21,ma3,ma4,ar5,ar6,label
0.0013644829283701,7.90921762868211e-05,2.36490289709105e-19,0.477552905716382,7.56647895905852,AMP,,0.479259050127547,-0.560515905166791,0.0686211028476203,-0.0605670177921613,,,,0.504357079330672,,0.80043071429898,,,,,,,2021
0.00119883896195204,5.3817758018622e-06,0.0338288449914362,0.927418331128834,10.2594580661636,AMT,,0.0357598957580288,,0.0214829306719265,0.138213705895574,,,,,,,,,,,,,2021
0.00041888022341388,2.56451181850002e-07,3.75244783214057e-05,0.998472152439961,6.84597788979345,AMZN,,,,,,,,,,,,,,,,,,2021
0.00110428168408192,6.77085045869568e-06,0.0124309661471299,0.965908004079188,4.35057408507419,ANET,,,,,,,,,,,,,,,,,,2021
0.00142662548563213,7.88294905967008e-06,0.0696977525678796,0.907202789368413,5.65848583093974,ANSS,,-0.103731390852952,,,,,,,,,,,,,,,,2021
0.00124865734555684,7.17696870831283e-08,2.94779399997217e-09,0.998999950044228,4.39450571306928,AON,,0.0412650396372324,,,,,,,,,,,,,,,,2021
0.00142665938103887,0.000117883675994246,0.206795464391349,0.391083145888627,5.67247406941489,AOS,,,,,,,,,,,,,,,,,,2021
0.00260503002124497,2.34517115522204e-06,0.00826360817588031,0.504594570440421,47.3344571033467,APA,0.52005143127365,,,,,,,0.000173747427411956,-0.166349692263733,0.0981121742587263,,,,,,,,2021
0.000835674566590667,2.76803826098129e-07,0.014579110478651,0.97958047742243,6.13803065715735,APD,,-1.89572464268456,1.91398474090827,-0.952861789572228,-0.0902074391176199,-0.0407726916783589,0.911979373289223,,,,,,,,,,,2021
0.0016301931130647,1.08133618839675e-05,0.155638678924792,0.788438841806339,11.9780843220986,APH,,,,,,,,,,,,,,,,,,2021
0.000828099369277438,2.68530653897737e-05,0.04512587005223,0.867629641131626,99.9961864574905,APTV,,,,,,,,0.0222036597647804,,,,,,,,,,2021
0.00146172656592334,1.7262345515178e-08,4.80843600051288e-13,0.998999989573619,5.60540102357082,ARE,,-0.336744409178128,0.259389499962618,-1.06849938673726,-0.129826234054579,,1.0687064397217,,,,,,,,,,,2021
0.000833925495210254,1.74991723681996e-05,0.0628075885376984,0.825269696762245,5.80330479798169,ATO,,,,,,,,,,,,,,,,,,2021
-6.93172484005961e-05,5.16083413828692e-08,3.81030963498416e-06,0.998902302395978,4.03663758464835,ATVI,,,,,,,,,,,,,,,,,,2021
0.00220570220451894,9.07679083791532e-08,2.89520512852334e-07,0.998999149756096,13.3067880645687,AVB,,-0.926529317108876,0.711484551534174,-0.189164554280341,,,,,,,,,,,,,,2021
0.00190813112090015,2.34388772047289e-05,2.36728282747813e-11,0.778832063641061,6.60903638532928,AVGO,,-0.149674552463324,,,,,,0.142548615555383,,,,,,,,,,2021
0.00121988791658733,4.82837747946875e-06,0.0496478230700627,0.927406326115581,9.12443944128651,AVY,,,,,,,,,,,,,,,,,,2021
0.00187144328879841,7.11201549875724e-08,0.231052249193374,0.124593478488862,9.22922929254897,AWK,0.165093870150312,-0.688085558045698,0.630368494085153,-0.838357965603576,,,0.774606202556001,,,,,0.999546799167346,0.00115067869724481,,,,,2021
0.00216156672540745,3.04768021879913e-05,0.111771074995164,0.852962045927198,5.92708756230904,AXON,,1.52542119057482,-1.52636783609375,-1.00116817878656,,,1.01263157998478,,,,,,,,,,,2021
0.00150053766139878,9.90272639436352e-05,0.203571585373843,0.488202205448232,6.23456161642055,AXP,,,,,,,,,,,,,,,,,,2021
0.00195717616965996,7.35205703662709e-06,0.0228130482191326,0.93846052351192,6.25568282572029,AZO,,,,,,,,,,,,,,,,,,2021
-0.00112723583535504,4.65814357009982e-05,0.0915468859457749,0.81610183530506,6.2026351965392,BA,,-0.108101829889578,,,,,,,,,,,,,,,,2021
0.00156830332121634,1.09645570686093e-07,3.6232684296248e-07,0.99899859397547,34.2072706621999,BAC,,,,,,,,2.68870062039651e-07,,,,,,,,,,2021
0.000100597993178399,5.19999517616994e-06,1.50930229318701e-08,0.947594362138662,7.17336011492457,BALL,,-0.854513280694933,0.937864577792921,0.000587319858324784,-0.109519076247103,,,,0.051308554094451,,,,,,,,,2021
0.000584742329802886,2.60903229406765e-07,1.83100637007876e-05,0.998979726023555,4.01032990840831,BAX,,,,,,,,,,,,,,,,,,2021
0.00274281886297988,2.26775893124372e-12,6.75365001190876e-06,0.99431191056018,4.84391251807501,BBWI,,0.901845158399666,-0.936997501552464,,,,,8.98771686850472e-06,0.0901642373271143,-0.0824930623153248,0.986549358104334,,,,,,,2021
0.00154637246900042,7.28840204497798e-05,0.0578528868086057,0.769441712925807,4.77379595251375,BBY,,,,,,,,,,,,,,,,,,2021
0.000126657968170793,1.52739757142928e-07,4.01812671541106e-08,0.998999895223438,5.02790768097481,BDX,,,,,,,,,,,,,,,,,,2021
0.00110827132933628,4.79309498211921e-07,0.0469868172971101,0.485755710002206,6.65514004071825,BEN,,,,,,,,,,,,0.999009725566549,0.000838531861258711,,,,,2021
0.00155678164734657,2.24957490362713e-12,0.00549140312881492,0.992729602938454,20.3450290738356,BG,,,,,,,,,,,,,,,,,,2021
-0.00112956048542611,4.19439792185475e-05,0.01196145704897,0.906421969281576,2.83124428472471,BIIB,,,,,,,,,,,,,,,,,,2021
0.00191396461912098,3.90763192797743e-06,0.0239798820026971,0.95683845010098,5.93255664980771,BIO,,0.720987616394382,-0.743618924962333,0.61418848397331,-0.888625191369503,,-0.632384864852422,,,,,,,0.972468229465899,,,,2021
0.00102886814279591,6.17816706018597e-07,0.00756195157205863,0.980855074647584,7.15432155361979,BK,,0.638412318070626,-0.768541682720617,-0.388803522453443,0.718765280031198,,0.537381602624603,0.00851048035947755,,,,,,-0.841719745061653,,,,2021
0.000435469835784055,0.000134692483973775,0.237746738710506,0.4872077380717,4.93483218455205,BKNG,,,,,,,,,,,,,,,,,,2021
0.000723707851243709,4.47720541468448e-07,7.57318331199997e-08,0.998999341311901,29.1465073292972,BKR,,,,,,,,,,,,,,,,,,2021
0.00106423745767606,5.3055891900643e-05,0.0191818881904575,0.580833650344881,9.69298278249111,BLK,,,,,,,,,0.280562826434226,,,,,,,,,2021
0.000250475055319727,1.52103930923032e-07,2.56003261004862e-08,0.998999895900867,4.33430571481384,BMY,,,,,,,,,,,,,,,,,,2021
0.000904267745717134,3.56100398034421e-06,0.038830847641135,0.939384417239846,6.18428816210584,BR,,,,,,,,,,,,,,,,,,2021
0.00086396349147257,2.23353218095684e-05,0.230140876606402,0.0489364188008569,99.9989395957257,BRK.B,0.481076775857807,-0.0630701031345443,,,,,,,,,,,,,,,,2021
0.00252170020155116,4.67692309402375e-05,0.248367718132065,0.480188998395999,5.66658170844619,BRO,,-0.0227937571380488,,,,,,,,,,,,,,,,2021
0.000456473224300169,2.1056426538789e-07,3.49778484033015e-07,0.998998936780066,6.14314531042427,BSX,,,,,,,,,,,,,,,,,,2021
0.000715332834836178,1.75513198301026e-12,0.00261125850951121,0.995832096166077,17.7212836584936,BWA,,,,,,,,,,,,,,,,,,2021
0.00327474154929727,4.25643776288561e-05,0.279638194530822,0.628278225532313,6.66362230655699,BX,,,,,,,,,,,,,,,,,,2021
0.000841975924942322,0.00012325573246744,0.222939195729043,0.324043952332001,6.86093983434719,BXP,,-0.141778095416033,,,,,,,,,,,,,,,,2021
-0.000251485698287436,5.42711033577734e-05,0.181108256329129,5.97977325957171e-16,21.8777948402795,C,0.585989532134903,0.311860863742312,-0.319051432525144,0.114699296497998,-0.0995875049977286,,,,,,,,,,,,,2021
0.000273473139140289,3.29362893992974e-07,0.00214525527151914,0.994298037129326,6.28072018635088,CAG,,,,,,,,,,,,,,,,,,2021
0.000749792504460957,1.20219089963471e-11,1.46774336884096e-05,0.99831470176005,3.84448094545006,CAH,,,,,,,,,,,,,,,,,,2021
0.00165152104236925,5.58774404570397e-07,1.3487465019724e-05,0.997501439324125,4.99793234212061,CARR,,-0.0461953530682511,,-0.0914089182563344,-0.036030874273981,-0.0675128155183186,,,,,,,,,,,,2021
0.000337875913030388,2.01849646629837e-07,1.89725762187882e-07,0.99899926692919,9.19353362906136,CAT,,,,,,,,,,,,,,,,,,2021
0.000990597137903823,0.000129811452638077,0.347735389643394,7.2099538203658e-08,7.12314357099193,CB,,-0.114302249144834,,-0.0524930153262612,-0.0252268863997648,,,0.0896349255547763,,,0.842003626509895,,,,,,,2021
0.00134518006579611,1.26385427525776e-05,0.0654115593447489,0.877093876182811,11.5401185427662,CBOE,,0.775001563206944,-0.939778274765,-0.464562583555569,-0.362049663641954,,0.402568263411971,,,,,,,0.428785714588409,-0.197315403397744,,,2021
0.00206460192610127,6.32497524059812e-05,0.171014374668082,0.610396086222234,15.7777275782035,CBRE,,-0.0861653397516629,,-0.0985640381451262,,,,,,,,,,,,,,2021
0.00128617004972144,9.87724252270114e-08,3.62499488267578e-08,0.998999908265545,22.5867513897467,CCI,,-0.815629112375335,0.854317607546138,,,,,,,,,,,,,,,2021
-0.00119669799846546,0.000106788315019247,0.070211060097552,0.829201213786758,9.53688589479032,CCL,,,,,,,,,,,,,,,,,,2021
0.0013937150610607,1.09633351456785e-05,0.0407872980989069,0.933176946855967,8.58741624780565,CDAY,,-0.0377274392840715,,,,,,,,,,,,,,,,2021
0.00248304924350018,9.78744964991415e-06,0.124974662507279,0.858021218977198,8.07036953120482,CDNS,,,-0.135551676653226,,,,,,,,,,,,,,,2021
0.00178038713760995,2.00777291142248e-05,0.122835394226309,0.79625789732905,6.79086475386833,CDW,,-0.0275434010827342,,,,,,,,,,,,,,,,2021
0.00107552441579696,1.17805966622714e-07,4.07250756123427e-11,0.998999969772592,15.3749480895965,CE,,1.03450680390735,-0.999999989451271,-0.069052310814612,,,,,,,,,,,,,,2021
0.00196220988861654,4.58186156556135e-07,5.16105272741387e-09,0.998999881855018,8.36129376540244,CF,,,,,,,,,,,,,,,,,,2021
0.000705301623939816,0.000227726673199817,0.246716240816268,0.231835233802513,23.6202804062768,CFG,4.088230906221e-11,,,,,,,,,,0.861821204030862,,,,,,,2021
0.000717031213387268,2.76195229356569e-05,0.118370592692578,0.653965986259515,8.06308968153632,CHD,,,,,,,,,,,,,,,,,,2021
0.00119659593680919,3.10950314351065e-06,7.04366110890402e-06,0.972594249284206,17.6730334072749,CHRW,,,,,,,,0.0491297363085338,0.119957447434361,-0.183873346958973,,,,,,,,2021
0.000843447605161781,7.97078403190464e-05,0.208194271345784,0.46522573749742,4.12723875900353,CHTR,,,,,,,,,,,,,,,,,,2021
0.000934516323069673,2.80627829105056e-06,0.00455300156907008,0.980526726267259,4.94629880525151,CI,,,,,,,,,,,,,,,,,,2021
0.000811064400907608,2.59840170056746e-05,0.0732792824037382,0.816880881776346,10.3656204213658,CINF,,-0.149262951207256,,-0.113761226679577,0.0282793191159526,,,,,,0.931963866991216,,,,,,,2021
0.000472935370315472,8.3822377785829e-08,2.04035977984742e-08,0.998999954597711,5.17580829529818,CL,,,,,,,,,,,,,,,,,,2021
0.00012553889796395,5.88030974621228e-07,1.82079669267048e-05,0.996382773060718,3.93915956486341,CLX,,,,,,,,,,,,,,,,,,2021
0.00164629613171137,0.000185546684164837,0.196450887150974,0.37874169084275,13.3313721077757,CMA,,-0.109428205087214,,-0.0301182883335003,-0.00593360121204913,,,,,,,,,,,,,2021
0.000943162652042279,7.32064650167837e-07,0.00139296707681087,0.980766981710694,3.56673238279157,CMCSA,,-0.0886270594326596,,,,,,,0.0227933819885974,,,,,,,,,2021
0.000688790565641286,3.31731242560938e-06,0.0208878498509059,0.955868116644658,5.9022581114799,CME,,0.583707121367967,-0.572188322747746,-0.0174094446782928,-0.0423105093776752,,,,,,,,,,,,,2021
0.000211245164034407,6.49508454637336e-12,6.38087940066879e-06,0.998172751157445,6.4789181568641,CMG,,-0.348669470823012,0.441612100434581,,,,0.169801490235227,,,,,,,,,,,2021
-0.0004309274339124,4.90959089103526e-06,0.0114635524589438,0.963458897549219,10.3793196621871,CMI,,,,,,,,,,,,,,,,,,2021
0.000509518869349301,2.14670240801319e-08,6.66010710300813e-24,0.998999997998767,20.6764678587898,CMS,,-1.95978774350649,1.95105165970531,-1.10371088713498,-0.0711246319538854,,1.04760322307691,,,,,,,,,,,2021
-0.000152346905680885,1.12832382785503e-06,1.85342588808465e-05,0.996635615276575,4.07768191029122,CNC,,-0.382667040253037,0.43076936420072,,,,,,,,,,,,,,,2021
0.00158270428642413,2.20058673749859e-05,0.0790228698428651,0.804818362057428,5.74576601908997,CNP,,,,,,,,,,,,,,,,,,2021
0.00201221115105766,2.19577324406364e-07,3.41880789934023e-08,0.998999687050501,8.68821355016569,COF,,0.0281919439672117,,0.0221305840753418,-0.0293134310132848,,,,,,,,,,,,,2021
0.000526726664216879,5.97010596732879e-06,0.0250280746118427,0.941662775670165,4.34176581477372,COO,,,,,,,,,,,,,,,,,,2021
0.00259520194405025,3.47382603214742e-08,1.73020973417453e-05,0.993553926938142,59.9977516948638,COP,,1.05411332744391,-0.999997153790873,-0.0813155902060932,,,,0.00490829845934848,,,1.02120110469258,,,,,,,2021
0.00129507225101113,2.07579362606549e-05,0.0751028492617986,0.822805497939456,4.44124868409281,COR,,1.85560799051707,-1.88568082606577,-0.994448956493843,0.024341952490668,,0.998039773939909,,,,,,,,,,,2021
0.00172912401814718,1.1282960313215e-05,0.0503279581919137,0.823745446604432,11.1680355402218,COST,,0.916874106846677,-0.998135207165601,,,,0.00360402686271689,,0.0854997850462324,,,,,0.107803178984751,,,,2021
-0.000427283167532203,1.49029242746925e-07,0.179595139022383,0.16680684687315,7.86925885636203,CPB,,,,,,,,0.157084008669733,,,,0.999138549657365,0.000700091273694834,,,,,2021
0.00142461370211818,1.41119896775836e-05,0.0994740143653724,0.83888710256869,18.1129779600983,CPRT,,0.0399930261258012,,,,,,,,,,,,,,,,2021
0.0025031471201095,4.25808334251595e-08,9.56559136147911e-11,0.998999989061628,21.8806771592041,CPT,,0.720677179711461,-0.903727249192455,0.140908173841702,-0.108933469734372,0.013429654407177,,,,,,,,,,,,2021
0.00334822259299683,3.5529407781779e-05,0.219240820588358,0.682677394147233,7.94108547927835,CRL,,,,,,,,3.36879789932605e-11,,,,,,,,,,2021
0.00137208777889634,7.17816161337523e-05,0.181360337002749,0.332451608903635,5.03958755738431,CRM,0.238782551859962,,,,,,,,,,,,,,,,,2021
0.00107018877178866,2.28320620399642e-05,0.0706324491269912,0.771556850225406,6.15025466678119,CSCO,,0.032375259324819,,-0.162691081652411,,,,,,,,,,,,,,2021
0.000197828575994876,2.68685818383011e-13,7.64842891646338e-05,0.998338419554671,6.01889703733454,CSGP,,,,,,,,,,,,,,,,,,2021
0.000711653368774058,0.000117166556087548,0.206035110543812,0.0128822501662488,8.13908798303327,CSX,0.0692940560341214,1.52775718281138,-1.43867571186055,-1.02834911098593,,,0.884307460928086,,,,1.0286441903891,,,0.128375444829363,,,,2021
0.0010676789532304,3.2808422633222e-05,0.0130719281974557,0.4726001317394,10.4150347283618,CTAS,,-0.123547187348247,,,,,,0.400300064586765,,,,,,,,,,2021
0.0019468984613418,2.1505125661011e-05,0.0667402877167376,0.874880173915431,6.88263998081575,CTLT,,,,,,,,,,,,,,,,,,2021
0.000567218331332797,5.57549964237906e-06,4.65008281372085e-06,0.999969305223226,10.5017813062112,CTRA,,,,,,,,5.140213000876e-06,-0.0565029561352402,0.0359335857334868,,,,,,,,2021
0.000553318238143071,7.2435166644248e-07,4.70775588667502e-05,0.99458357790541,4.65115250959719,CTSH,,-0.0417478022416289,,,,,,,,,,,,,,,,2021
0.0003435908456957,1.6313182523589e-06,3.5088508695552e-05,0.993289564851469,5.61397463853425,CTVA,,1.82825825591363,-1.80951668259306,-0.894283367965956,,,0.858378011338169,,,,,,,,,,,2021
0.00137141646086801,2.94504900084233e-08,8.09635164769223e-08,0.999999829622886,6.7600317609442,CVS,,0.520079742053117,-0.476276752736173,,,,,5.83912238298922e-08,0.0546242801601029,-0.0566243997139984,,,,,,,,2021
0.00150159784895259,2.05336555433295e-14,0.00796571890889267,0.990067529082386,53.1678398343635,CVX,,,,,,,,,,,0.893772553584168,,,,,,,2021
8.21326268380355e-05,0.000474281280362219,7.15668903099147e-19,0.204060835115789,22.4451902127933,CZR,,,,,,,,,0.617119041810512,,,,,,,,,2021
0.000351344759036999,2.52275919463745e-07,1.79680743731069e-05,0.997964943520889,14.2629372494474,D,,-0.448015532686333,0.350724670500596,0.281354474079828,,,-0.442434565079908,,,,,,,,,,,2021
-0.000522560734734992,0.000116106488817564,0.064842729613465,1.85244878075857e-10,6.83896091618881,DAL,0.720457723177799,-0.0811815178338945,,,,,,,,,,,,,,,,2021
0.000357468545367174,0.000118193847655098,0.222982467789272,0.421032439281892,5.61992878800304,DD,,-0.862592639028871,0.842627642938475,0.0194411695961243,,,,,,,,,,,,,,2021
0.000876225205812951,0.000184179840120771,0.00829962972741923,0.231618360514676,8.45407104460476,DE,,-0.0124694239506846,,-0.0278739808749481,-0.00457450476021526,-0.0888709249263109,,,0.432250139833899,,,,,,,,,2021
0.00146215257284951,3.76808129804188e-07,3.26955154750215e-05,0.998631605805874,13.178950995711,DFS,,,,,,,,,,,,,,,,,,2021
0.00140244106059745,6.02390449390615e-06,8.47909057804756e-08,0.915059486309096,4.10493451755158,DG,,0.31532332291631,-0.159226780028755,-0.811302617489211,0.0734472623607437,,0.731962026584218,,0.0769667049761597,,,,,,,,,2021
0.00198078576727791,2.97079911704029e-05,0.160652502395155,0.667901342747016,6.36605512193125,DGX,,-0.968074558324628,1.00000000999999,,,,,,,,,,,,,,,2021
0.00184558329763702,4.84572954551381e-06,0.0180441248711071,0.96772938994891,8.35106176869758,DHI,,-0.10874006644804,,,,,,,,,,,,,,,,2021
0.00188940076989932,5.70466690045256e-06,0.0662342888645207,0.151286470577343,5.33636587195407,DHR,0.75594410494585,,,,,,,,,,,,,,,,,2021
-0.000698187075715212,3.21502768593541e-05,0.103185757809095,0.477564176354621,3.649513224099,DIS,0.31219203110797,,,,,,,,,,,,,,,,,2021
0.00126794220506066,9.76449904299889e-08,1.57743835438433e-08,0.998999936821645,17.1847789568151,DLR,,0.0677218580381137,,,,,,,,,,,,,,,,2021
0.000727540263026651,0.000367312521598717,0.183885773476144,0.193621624372208,2.52892246394834,DLTR,,,,,,,,,,,,,,,,,,2021
0.00148985941587945,2.38979746376169e-07,5.07330970546875e-05,0.998097611124686,5.18602410816885,DOV,,-0.000748531563281296,,,,,,,,,,,,,,,,2021
9.60685875833517e-05,1.95725645603991e-15,0.00185965159693526,0.996529826532527,10.7139510631534,DOW,,1.99097103196629,-2.0104476226719,-1.95290156368695,0.855890141803887,,1.96937687980901,,,,,,,-0.897264335059719,,,,2021
0.000826806418703467,2.55723057047971e-07,0.00453889372610156,0.994447645000059,2.95562514121138,DPZ,,,-0.0710605530619088,,,,,,,,,,,,,,,2021
0.000353590196789388,1.87273186378352e-07,0.162314986573527,0.464857718351067,6.45369827515106,DRI,,,,,,,,,,,,0.999524045254879,0.000564302398580623,,,,,2021
0.000893086527458644,3.12313033066251e-10,0.000441052609984126,0.998485906443643,14.1713398219776,DTE,,,,,,,,,,,,,,,,,,2021
0.000694375240905219,3.96480462450051e-08,8.48585232228995e-09,0.998999990517937,11.1485899999258,DUK,,-0.071838733814631,,,,,,,,,,,,,,,,2021
0.000644377138318342,8.34130193158339e-05,0.0909011246775356,0.639087441552057,3.46134541147622,DVA,,,,,,,,,,,,,,,,,,2021
0.00386845092146343,5.54537024607774e-07,4.08039626135612e-06,0.353762857384428,20.1509889489604,DVN,0.644973512447282,,,,,,,,,,,,,,,,,2021
0.00318545048160822,5.02764743707072e-05,0.0781203463383384,0.830641253647918,4.74371239128637,DXCM,,,,,,,,,,,,,,,,,,2021
0.000852267008514917,6.45672258446808e-06,0.0390213628674568,0.932966882870118,4.88623035163531,EA,,-0.179895290164991,0.245061557321731,,,,,,,,,,,,,,,2021
0.00150056785336908,4.93085208009937e-13,2.25142205476769e-05,0.99876064829364,4.74805191320458,EBAY,,,,,,,,,,,,,,,,,,2021
0.000863250797541152,5.62215235821525e-06,0.0586644265676896,0.906571787558993,5.0548774673381,ECL,,-0.0894060292223896,,-0.132514283596504,0.000499899592296246,,,,,,,,,,,,,2021
0.00091093053390821,1.01408323152444e-07,3.5643816242866e-12,0.998999994005246,28.9366848203322,ED,,-1.59729109993227,1.48770608912802,-0.88732479761408,,,0.805874922869742,,,,,,,,,,,2021
0.00162977428219903,8.32605519777982e-05,0.0760986815443794,0.605998112833354,4.63536697914579,EFX,,-0.120762138176473,,-0.139028111818165,-0.022058387740106,,,,,,,,,,,,,2021
0.000785187394145712,1.62889896020593e-07,4.02248120677347e-07,0.99899959374052,6.9734532487611,EG,,0.0182021844593897,,-0.0727008246454967,-0.0245291403283562,,,,,,,,,,,,,2021
0.00113505787263919,1.65216969708448e-12,0.000121757254864849,0.998818014729363,7.1595685386149,EIX,,-0.124056013545867,,,,,,,,,,,,,,,,2021
0.00124874639160494,6.06642065267642e-05,0.224083531066824,0.585277924320234,4.11836202556564,EL,,-0.0374222243642732,,,,,,,,,,,,,,,,2021
0.00128716910454198,5.65279406769723e-06,0.0218098779801792,0.949338691291076,5.27288420717206,ELV,,-0.803554848397513,0.778079933242509,0.0146907156561845,0.0285617959314205,0.0863249054766359,,,,,,,,,,,,2021
0.00115396587897773,2.96418856585551e-07,3.42964844268949e-08,0.99899978991702,11.4862439526664,EMN,,-0.903101066134942,0.858400270418007,-0.138664383199104,-0.14319456361155,,,,,,,,,,,,,2021
0.00109904389328477,9.38374735314267e-05,3.52866368857121e-14,0.336868031490936,6.62288881618839,EMR,,-0.10176220559735,,-0.0694201602443771,-0.000944729611772833,,,,0.346087757223465,,,,,,,,,2021
0.000564249674889781,2.48521964913228e-05,0.0408421663831953,0.940294275645906,6.81936550889787,ENPH,,-0.535543165757571,0.577692558065118,0.0329727301958087,0.0103198112536757,0.123586046656866,,,,,,,,,,,,2021
0.00160862298928391,6.26521695947115e-06,1.26411235865302e-08,0.874340230325816,7.58207202313955,EOG,,0.557167503734958,-0.597274354356711,-0.0217132417122253,,,,0.112390342962528,-0.258400023892802,0.282938797859678,,,,,,,,2021
